work_year,experience_level,employee_residence,remote_ratio,company_location,company_size,salario_eur,job_title_mean,company_location_mean,employee_location_mean,job_title_map,employment_type_encoded
137121.89788235293,3,4,0,3,2,86480.0,80050.81,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,202400.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,134320.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,276000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,119600.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,68,50,60,3,22760.8,129600.18423809524,21219.186666666665,21219.186666666665,1,2
122671.5311298077,2,57,100,55,2,14625.24,132053.22222222222,27781.922068965516,33320.97464788733,0,2
137121.89788235293,3,4,0,3,2,133400.0,80050.81,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,117760.0,80050.81,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,167440.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,128800.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,112240.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,86480.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,42,0,33,2,71081.04000000001,142315.46851211073,53310.780000000006,53310.780000000006,4,2
137121.89788235293,3,42,0,33,2,35540.520000000004,142315.46851211073,53310.780000000006,53310.780000000006,4,2
137121.89788235293,4,4,0,3,2,276000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,4,4,0,3,2,184000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,124200.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,97060.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,231840.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,118680.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,2,4,100,3,3,101200.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,125120.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,95680.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,154560.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,119600.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,24,0,19,2,72670.8,100018.92895424837,79938.8481395349,80029.25748502994,3,2
137121.89788235293,2,24,0,19,2,40304.28,100018.92895424837,79938.8481395349,80029.25748502994,3,2
137121.89788235293,2,4,0,3,2,110400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,87400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,141128.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,112884.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,170200.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,147200.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,188600.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,170200.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,188140.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,130824.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,4,0,3,2,133400.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,4,0,3,2,80040.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,1,57,100,3,2,46000.0,129600.18423809524,139676.24877631577,33320.97464788733,1,2
137121.89788235293,3,4,100,3,2,215372.0,145684.24588235296,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,100,3,2,187220.0,145684.24588235296,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,205896.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,158332.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,165600.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,138000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,213624.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,153824.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,181240.0,119458.46153846153,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,97520.0,119458.46153846153,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,165600.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,133400.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,207000.0,195500.0,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,184000.0,195500.0,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,156400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,104880.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,268180.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,165600.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,4,4,0,3,2,180504.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,4,4,0,3,2,138828.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,154928.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,96784.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,40,100,35,2,87400.0,131362.87584615385,53061.97974025974,55626.28200000001,3,2
137121.89788235293,2,40,100,35,2,73600.0,131362.87584615385,53061.97974025974,55626.28200000001,3,2
137121.89788235293,2,4,0,3,2,106720.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,66240.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,190440.0,140179.14058252427,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,153640.0,140179.14058252427,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,133400.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,124200.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,4,0,3,2,96600.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,64400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,165600.0,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,105800.0,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,123096.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,88412.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,110400.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,73600.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,128800.0,86003.44,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,92000.0,86003.44,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,138000.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,110400.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,128800.0,142600.0,139676.24877631577,140596.25071904127,2,2
137121.89788235293,3,4,100,3,2,105800.0,142600.0,139676.24877631577,140596.25071904127,2,2
137121.89788235293,3,4,100,3,2,273516.0,175976.47379310345,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,182344.0,175976.47379310345,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,273516.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,182344.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,185840.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,124200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,101200.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,77280.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,50,3,3,201480.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,100,3,2,211600.0,175043.32413793105,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,180320.0,175043.32413793105,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,128800.0,119458.46153846153,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,101200.0,119458.46153846153,139676.24877631577,140596.25071904127,0,2
137121.89788235293,2,4,0,3,2,138000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,92000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,147200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,101200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,171028.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,118956.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,3,116012.0,175043.32413793105,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,3,66240.0,175043.32413793105,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,156400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,138000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,100,3,2,161000.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,4,100,3,2,128800.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,221260.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,126500.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,172500.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,151800.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,24,0,19,3,67080.88,39393.71,79938.8481395349,80029.25748502994,4,2
122671.5311298077,1,40,100,3,3,23198.72,100018.92895424837,139676.24877631577,55626.28200000001,3,3
137121.89788235293,3,4,0,3,2,193200.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,152490.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,207000.0,150162.47076923077,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,100,3,2,152490.0,150162.47076923077,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,24,0,19,2,100285.52,142315.46851211073,79938.8481395349,80029.25748502994,4,2
137121.89788235293,2,24,0,19,2,61769.72,142315.46851211073,79938.8481395349,80029.25748502994,4,2
137121.89788235293,3,4,100,3,2,124200.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,105800.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,253000.0,122162.46285714286,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,161000.0,122162.46285714286,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,156400.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,128800.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,161283.36000000002,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,92649.52,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,216200.0,122162.46285714286,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,124200.0,122162.46285714286,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,285200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,210680.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,265949.92,145684.24588235296,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,186164.76,145684.24588235296,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,45,0,39,2,64170.920000000006,131362.87584615385,46495.61714285715,48814.28,3,2
137121.89788235293,3,45,0,39,2,34553.36,131362.87584615385,46495.61714285715,48814.28,3,2
137121.89788235293,2,4,100,3,2,110400.0,150059.7081081081,139676.24877631577,140596.25071904127,0,2
137121.89788235293,2,4,100,3,2,92000.0,150059.7081081081,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,208564.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,122636.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,115000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,78200.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,119600.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,73600.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,110400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,92000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
86560.232,3,57,100,55,3,49766.48,129600.18423809524,27781.922068965516,33320.97464788733,1,2
122671.5311298077,2,57,50,55,3,16848.88,60780.168,27781.922068965516,33320.97464788733,3,2
137121.89788235293,3,4,100,3,2,212750.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,127650.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,183080.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,149040.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,0,3,2,147200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,0,3,2,124200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,1,4,100,3,2,92000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,184000.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,138000.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,1,4,0,3,2,147200.0,150059.7081081081,139676.24877631577,140596.25071904127,0,2
137121.89788235293,1,4,0,3,2,110400.0,150059.7081081081,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,230000.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,184000.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,1,4,0,3,2,138000.0,100501.71999999999,139676.24877631577,140596.25071904127,0,2
137121.89788235293,1,4,0,3,2,110400.0,100501.71999999999,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,138000.0,150059.7081081081,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,92000.0,150059.7081081081,139676.24877631577,140596.25071904127,0,2
122671.5311298077,3,28,0,22,3,122360.0,130528.76363636363,72439.24307692309,71284.78933333333,3,2
137121.89788235293,3,4,0,3,2,250746.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,182344.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,167440.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,128800.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,184000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,147200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,188140.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,130824.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,4,0,3,2,110400.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,96600.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,172500.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,161000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,188140.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,130824.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,100,3,2,142600.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,58880.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,216200.0,132053.22222222222,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,170200.0,132053.22222222222,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,160540.0,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,103960.0,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,5,0,5,2,131652.0,129600.18423809524,121364.27448275863,121645.07341176471,1,2
137121.89788235293,3,5,0,5,2,103960.0,129600.18423809524,121364.27448275863,121645.07341176471,1,2
137121.89788235293,3,4,100,3,2,169280.0,175043.32413793105,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,130640.0,175043.32413793105,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,128800.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,110400.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,160540.0,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,103960.0,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,166115.2,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,106204.8,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,128800.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,110400.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,228252.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,134228.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,5,0,5,2,110400.0,129600.18423809524,121364.27448275863,121645.07341176471,1,2
137121.89788235293,3,5,0,5,2,101200.0,129600.18423809524,121364.27448275863,121645.07341176471,1,2
137121.89788235293,3,4,0,3,2,268180.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,165600.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,24,100,19,2,69316.48,142315.46851211073,79938.8481395349,80029.25748502994,4,2
137121.89788235293,2,24,100,19,2,58136.64,142315.46851211073,79938.8481395349,80029.25748502994,4,2
137121.89788235293,3,4,0,3,2,148856.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,130272.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,24,100,19,2,53664.520000000004,142315.46851211073,79938.8481395349,80029.25748502994,4,2
137121.89788235293,2,24,100,19,2,42483.76,142315.46851211073,79938.8481395349,80029.25748502994,4,2
137121.89788235293,3,4,100,3,2,152720.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,117760.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,156400.0,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,101200.0,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,147200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,69000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,217120.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,167440.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,2,57,100,55,3,13162.44,100018.92895424837,27781.922068965516,33320.97464788733,3,2
122671.5311298077,1,4,0,3,2,119600.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,138000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,92000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,3,240580.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,3,123740.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
122671.5311298077,2,57,100,55,3,12869.880000000001,129600.18423809524,27781.922068965516,33320.97464788733,1,2
137121.89788235293,2,4,0,3,2,119600.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,82800.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,1,4,0,3,2,147200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,0,3,2,124200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,100,3,3,115000.0,115000.0,139676.24877631577,140596.25071904127,0,2
122671.5311298077,3,4,0,3,2,161000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,0,3,2,142600.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,0,3,2,141312.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,0,3,2,98256.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,0,3,2,138000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
122671.5311298077,3,4,0,3,2,128800.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
122671.5311298077,3,4,0,3,2,112240.0,80050.81,139676.24877631577,140596.25071904127,1,2
122671.5311298077,3,4,0,3,2,86940.0,80050.81,139676.24877631577,140596.25071904127,1,2
122671.5311298077,3,4,0,3,2,156400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,0,3,2,119600.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,0,3,2,133400.0,80050.81,139676.24877631577,140596.25071904127,1,2
122671.5311298077,3,4,0,3,2,117760.0,80050.81,139676.24877631577,140596.25071904127,1,2
122671.5311298077,3,4,0,3,2,133400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,0,3,2,92000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,0,3,2,161000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,0,3,2,110400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,0,3,2,133400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,0,3,2,105800.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,100,3,2,138000.0,100696.60666666667,139676.24877631577,140596.25071904127,4,2
122671.5311298077,2,4,0,3,2,138000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
122671.5311298077,2,4,0,3,2,92000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
122671.5311298077,2,4,100,3,2,138000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
122671.5311298077,2,4,100,3,2,117300.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
122671.5311298077,3,4,100,3,2,116380.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
122671.5311298077,3,4,100,3,2,46920.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
122671.5311298077,2,4,0,3,2,239200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,2,4,0,3,2,161000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,1,27,100,62,2,36800.0,104628.19600000001,18400.0,71742.10181818182,1,2
122671.5311298077,1,64,100,21,2,36800.0,50600.0,73630.75428571428,27854.955,4,2
122671.5311298077,3,4,100,3,2,230000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,100,3,2,57960.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,100,3,2,193200.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
122671.5311298077,3,4,100,3,2,147200.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
122671.5311298077,3,4,100,3,2,250746.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
122671.5311298077,3,4,100,3,2,182344.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
122671.5311298077,2,39,100,28,2,86995.2,129600.18423809524,60847.63647058824,56573.100000000006,1,2
122671.5311298077,2,39,100,28,2,48330.36,129600.18423809524,60847.63647058824,56573.100000000006,1,2
122671.5311298077,3,4,0,3,2,202400.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
122671.5311298077,3,4,0,3,2,134320.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
122671.5311298077,2,4,0,3,2,138000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
122671.5311298077,2,4,0,3,2,92000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,5,100,5,2,228528.0,177026.4,121364.27448275863,121645.07341176471,4,2
